Symbol,LTP,%,High,Low,Open,Volume,Turnover,Date
FINANCE,558.78,,558.78,558.78,558.78,0,,13-Sep-15
FINANCE,557.97,,557.97,557.97,557.97,0,,14-Sep-15
FINANCE,559.76,,559.76,559.76,559.76,0,,15-Sep-15
FINANCE,565.21,,565.21,565.21,565.21,0,,16-Sep-15
FINANCE,564.87,,564.87,564.87,564.87,0,,17-Sep-15
FINANCE,560.75,,560.75,560.75,560.75,0,,22-Sep-15
FINANCE,562.57,,562.57,562.57,562.57,0,,23-Sep-15
FINANCE,563.27,,563.27,563.27,563.27,0,,24-Sep-15
FINANCE,561.28,,561.28,561.28,561.28,0,,28-Sep-15
FINANCE,562,,562,562,562,0,,29-Sep-15
FINANCE,564.27,,564.27,564.27,564.27,0,,30-Sep-15
FINANCE,567.19,,567.19,567.19,567.19,0,,01-Oct-15
FINANCE,567.76,,567.76,567.76,567.76,0,,04-Oct-15
FINANCE,566.64,,566.64,566.64,566.64,0,,05-Oct-15
FINANCE,565.73,,565.73,565.73,565.73,0,,06-Oct-15
FINANCE,566.67,,566.67,566.67,566.67,0,,07-Oct-15
FINANCE,567.21,,567.21,567.21,567.21,0,,08-Oct-15
FINANCE,563.91,,563.91,563.91,563.91,0,,11-Oct-15
FINANCE,562.93,,562.93,562.93,562.93,0,,14-Oct-15
FINANCE,563.78,,563.78,563.78,563.78,0,,15-Oct-15
FINANCE,562.9,,562.9,562.9,562.9,0,,18-Oct-15
FINANCE,562.75,,562.75,562.75,562.75,0,,19-Oct-15
FINANCE,563.46,,563.46,563.46,563.46,0,,25-Oct-15
FINANCE,558.51,,558.51,558.51,558.51,0,,27-Oct-15
FINANCE,557.31,,557.31,557.31,557.31,0,,28-Oct-15
FINANCE,557,,557,557,557,0,,29-Oct-15
FINANCE,555.12,,555.12,555.12,555.12,0,,01-Nov-15
FINANCE,554.9,,554.9,554.9,554.9,0,,02-Nov-15
FINANCE,554.04,,554.04,554.04,554.04,0,,03-Nov-15
FINANCE,554.12,,554.12,554.12,554.12,0,,04-Nov-15
FINANCE,553.18,,553.18,553.18,553.18,0,,05-Nov-15
FINANCE,553.12,,553.12,553.12,553.12,0,,08-Nov-15
FINANCE,554.76,,554.76,554.76,554.76,0,,09-Nov-15
FINANCE,554.99,,554.99,554.99,554.99,0,,10-Nov-15
FINANCE,554.73,,554.73,554.73,554.73,0,,15-Nov-15
FINANCE,553.92,,553.92,553.92,553.92,0,,16-Nov-15
FINANCE,554.75,,554.75,554.75,554.75,0,,18-Nov-15
FINANCE,554.41,,554.41,554.41,554.41,0,,19-Nov-15
FINANCE,552.9,,552.9,552.9,552.9,0,,22-Nov-15
FINANCE,552.81,,552.81,552.81,552.81,0,,23-Nov-15
FINANCE,550.46,,550.46,550.46,550.46,0,,24-Nov-15
FINANCE,549.91,,549.91,549.91,549.91,0,,25-Nov-15
FINANCE,546.7,,546.7,546.7,546.7,0,,26-Nov-15
FINANCE,545.66,,545.66,545.66,545.66,0,,29-Nov-15
FINANCE,544.21,,544.21,544.21,544.21,0,,30-Nov-15
FINANCE,544.07,,544.07,544.07,544.07,0,,01-Dec-15
FINANCE,549.45,,549.45,549.45,549.45,0,,02-Dec-15
FINANCE,548.68,,548.68,548.68,548.68,0,,03-Dec-15
FINANCE,553.05,,553.05,553.05,553.05,0,,06-Dec-15
FINANCE,557.45,,557.45,557.45,557.45,0,,07-Dec-15
FINANCE,558.96,,558.96,558.96,558.96,0,,08-Dec-15
FINANCE,569.99,,569.99,569.99,569.99,0,,09-Dec-15
FINANCE,581.32,,581.32,581.32,581.32,0,,10-Dec-15
FINANCE,579.15,,579.15,579.15,579.15,0,,13-Dec-15
FINANCE,576.5,,576.5,576.5,576.5,0,,14-Dec-15
FINANCE,576.34,,576.34,576.34,576.34,0,,15-Dec-15
FINANCE,579.67,,579.67,579.67,579.67,0,,16-Dec-15
FINANCE,574.39,,574.39,574.39,574.39,0,,17-Dec-15
FINANCE,573.34,,573.34,573.34,573.34,0,,20-Dec-15
FINANCE,574.84,,574.84,574.84,574.84,0,,21-Dec-15
FINANCE,573.6,,573.6,573.6,573.6,0,,22-Dec-15
FINANCE,575.84,,575.84,575.84,575.84,0,,23-Dec-15
FINANCE,574.13,,574.13,574.13,574.13,0,,24-Dec-15
FINANCE,574.11,,574.11,574.11,574.11,0,,27-Dec-15
FINANCE,573.05,,573.05,573.05,573.05,0,,28-Dec-15
FINANCE,572.78,,572.78,572.78,572.78,0,,29-Dec-15
FINANCE,574.28,,574.28,574.28,574.28,0,,31-Dec-15
FINANCE,577.82,,577.82,577.82,577.82,0,,03-Jan-16
FINANCE,580.41,,580.41,580.41,580.41,0,,04-Jan-16
FINANCE,575.23,,575.23,575.23,575.23,0,,05-Jan-16
FINANCE,573.21,,573.21,573.21,573.21,0,,06-Jan-16
FINANCE,573.43,,573.43,573.43,573.43,0,,07-Jan-16
FINANCE,575.81,,575.81,575.81,575.81,0,,10-Jan-16
FINANCE,578.71,,578.71,578.71,578.71,0,,11-Jan-16
FINANCE,583.14,,583.14,583.14,583.14,0,,12-Jan-16
FINANCE,582.68,,582.68,582.68,582.68,0,,13-Jan-16
FINANCE,585.64,,585.64,585.64,585.64,0,,14-Jan-16
FINANCE,586.86,,586.86,586.86,586.86,0,,17-Jan-16
FINANCE,583.96,,583.96,583.96,583.96,0,,18-Jan-16
FINANCE,584.15,,584.15,584.15,584.15,0,,19-Jan-16
FINANCE,583.98,,583.98,583.98,583.98,0,,20-Jan-16
FINANCE,583.51,,583.51,583.51,583.51,0,,21-Jan-16
FINANCE,585.58,,585.58,585.58,585.58,0,,24-Jan-16
FINANCE,585.75,,585.75,585.75,585.75,0,,25-Jan-16
FINANCE,584.2,,584.2,584.2,584.2,0,,26-Jan-16
FINANCE,585.04,,585.04,585.04,585.04,0,,27-Jan-16
FINANCE,585.78,,585.78,585.78,585.78,0,,28-Jan-16
FINANCE,593.53,,593.53,593.53,593.53,0,,31-Jan-16
FINANCE,597.51,,597.51,597.51,597.51,0,,01-Feb-16
FINANCE,599.48,,599.48,599.48,599.48,0,,02-Feb-16
FINANCE,603.55,,603.55,603.55,603.55,0,,03-Feb-16
FINANCE,601.63,,601.63,601.63,601.63,0,,04-Feb-16
FINANCE,603.07,,603.07,603.07,603.07,0,,07-Feb-16
FINANCE,603.03,,603.03,603.03,603.03,0,,08-Feb-16
FINANCE,603.17,,603.17,603.17,603.17,0,,11-Feb-16
FINANCE,604.56,,604.56,604.56,604.56,0,,14-Feb-16
FINANCE,605.91,,605.91,605.91,605.91,0,,15-Feb-16
FINANCE,606.69,,606.69,606.69,606.69,0,,16-Feb-16
FINANCE,610.63,,610.63,610.63,610.63,0,,17-Feb-16
FINANCE,611.27,,611.27,611.27,611.27,0,,18-Feb-16
FINANCE,612.8,,612.8,612.8,612.8,0,,21-Feb-16
FINANCE,608.15,,608.15,608.15,608.15,0,,22-Feb-16
FINANCE,609.21,,609.21,609.21,609.21,0,,23-Feb-16
FINANCE,620.88,,620.88,620.88,620.88,0,,24-Feb-16
FINANCE,638.81,,638.81,638.81,638.81,0,,25-Feb-16
FINANCE,650.93,,650.93,650.93,650.93,0,,28-Feb-16
FINANCE,649.02,,649.02,649.02,649.02,0,,29-Feb-16
FINANCE,659.44,,659.44,659.44,659.44,0,,01-Mar-16
FINANCE,676.67,,676.67,676.67,676.67,0,,02-Mar-16
FINANCE,691.03,,691.03,691.03,691.03,0,,03-Mar-16
FINANCE,678.36,,678.36,678.36,678.36,0,,06-Mar-16
FINANCE,669.88,,669.88,669.88,669.88,0,,10-Mar-16
FINANCE,672.78,,672.78,672.78,672.78,0,,13-Mar-16
FINANCE,670.5,,670.5,670.5,670.5,0,,14-Mar-16
FINANCE,667.46,,667.46,667.46,667.46,0,,15-Mar-16
FINANCE,669.62,,669.62,669.62,669.62,0,,16-Mar-16
FINANCE,675.08,,675.08,675.08,675.08,0,,17-Mar-16
FINANCE,676.54,,676.54,676.54,676.54,0,,20-Mar-16
FINANCE,678.39,,678.39,678.39,678.39,0,,21-Mar-16
FINANCE,677.03,,677.03,677.03,677.03,0,,23-Mar-16
FINANCE,675.91,,675.91,675.91,675.91,0,,24-Mar-16
FINANCE,677.57,,677.57,677.57,677.57,0,,27-Mar-16
FINANCE,677.91,,677.91,677.91,677.91,0,,28-Mar-16
FINANCE,682.95,,682.95,682.95,682.95,0,,29-Mar-16
FINANCE,690.17,,690.17,690.17,690.17,0,,30-Mar-16
FINANCE,687.59,,687.59,687.59,687.59,0,,31-Mar-16
FINANCE,687.42,,687.42,687.42,687.42,0,,03-Apr-16
FINANCE,689.63,,689.63,689.63,689.63,0,,04-Apr-16
FINANCE,697.22,,697.22,697.22,697.22,0,,05-Apr-16
FINANCE,705.66,,705.66,705.66,705.66,0,,06-Apr-16
FINANCE,707.1,,707.1,707.1,707.1,0,,10-Apr-16
FINANCE,705.22,,705.22,705.22,705.22,0,,11-Apr-16
FINANCE,704.94,,704.94,704.94,704.94,0,,12-Apr-16
FINANCE,716.5,,716.5,716.5,716.5,0,,14-Apr-16
FINANCE,717.95,,717.95,717.95,717.95,0,,17-Apr-16
FINANCE,728.82,,728.82,728.82,728.82,0,,18-Apr-16
FINANCE,725.01,,725.01,725.01,725.01,0,,19-Apr-16
FINANCE,726.25,,726.25,726.25,726.25,0,,20-Apr-16
FINANCE,724.48,,724.48,724.48,724.48,0,,21-Apr-16
FINANCE,720.82,,720.82,720.82,720.82,0,,24-Apr-16
FINANCE,718,,718,718,718,0,,25-Apr-16
FINANCE,721.07,,721.07,721.07,721.07,0,,26-Apr-16
FINANCE,713.84,,713.84,713.84,713.84,0,,27-Apr-16
FINANCE,718.84,,718.84,718.84,718.84,0,,28-Apr-16
FINANCE,713.78,,713.78,713.78,713.78,0,,02-May-16
FINANCE,713.62,,713.62,713.62,713.62,0,,03-May-16
FINANCE,713.82,,713.82,713.82,713.82,0,,04-May-16
FINANCE,713.68,,713.68,713.68,713.68,0,,05-May-16
FINANCE,718.95,,718.95,718.95,718.95,0,,08-May-16
FINANCE,723.63,,723.63,723.63,723.63,0,,09-May-16
FINANCE,718.85,,718.85,718.85,718.85,0,,10-May-16
FINANCE,722.45,,722.45,722.45,722.45,0,,11-May-16
FINANCE,726.43,,726.43,726.43,726.43,0,,12-May-16
FINANCE,720.69,,720.69,720.69,720.69,0,,15-May-16
FINANCE,711.82,,711.82,711.82,711.82,0,,16-May-16
FINANCE,716.49,,716.49,716.49,716.49,0,,17-May-16
FINANCE,722.31,,722.31,722.31,722.31,0,,18-May-16
FINANCE,728.24,,728.24,728.24,728.24,0,,19-May-16
FINANCE,726.14,,726.14,726.14,726.14,0,,22-May-16
FINANCE,723.69,,723.69,723.69,723.69,0,,23-May-16
FINANCE,732.52,,732.52,732.52,732.52,0,,24-May-16
FINANCE,727.42,,727.42,727.42,727.42,0,,25-May-16
FINANCE,731.04,,731.04,731.04,731.04,0,,26-May-16
FINANCE,727.77,,727.77,727.77,727.77,"27,930,100.00",,29-May-16
FINANCE,740.46,,740.46,740.46,740.46,"37,216,800.00",,30-May-16
FINANCE,729.03,,729.03,729.03,729.03,"28,032,600.00",,31-May-16
FINANCE,729.33,,729.33,729.33,729.33,"19,577,900.00",,01-Jun-16
FINANCE,723.87,,723.87,723.87,723.87,"20,434,900.00",,02-Jun-16
FINANCE,715.21,,715.21,715.21,715.21,"10,726,000.00",,05-Jun-16
FINANCE,721.92,,722.14,715.25,715.21,"11,293,600.00",,06-Jun-16
FINANCE,726.84,,729.27,719.5,721.92,"11,377,000.00",,07-Jun-16
FINANCE,730.44,,730.44,726.78,726.84,"10,782,400.00",,08-Jun-16
FINANCE,735.81,,735.81,735.81,735.81,"22,637,800.00",,09-Jun-16
FINANCE,737.22,,743.78,734.12,735.81,"30,608,600.00",,12-Jun-16
FINANCE,736.64,,738.21,731.98,737.22,"38,282,700.00",,13-Jun-16
FINANCE,736.64,,736.64,736.64,736.64,"38,282,700.00",,13-Jun-16
FINANCE,739.64,,739.64,739.64,739.64,"44,050,200.00",,14-Jun-16
FINANCE,739.03,,739.03,739.03,739.03,"32,441,100.00",,15-Jun-16
FINANCE,739.03,,739.03,739.03,739.03,"32,441,100.00",,15-Jun-16
FINANCE,741.39,,741.39,741.39,741.39,"46,366,200.00",,16-Jun-16
FINANCE,741.39,,741.39,741.39,741.39,"46,366,200.00",,16-Jun-16
FINANCE,744.24,,746.6,741.23,741.39,"34,940,800.00",,19-Jun-16
FINANCE,747.19,,748.43,742.87,741.39,"40,334,700.00",,20-Jun-16
FINANCE,743.05,,743.05,743.05,743.05,"39,224,400.00",,21-Jun-16
FINANCE,754.62,,756.41,743.28,743.05,"46,955,200.00",,22-Jun-16
FINANCE,747.68,,747.68,747.68,747.68,"29,888,900.00",,23-Jun-16
FINANCE,751.94,,755.11,747.8,747.68,"37,959,600.00",,26-Jun-16
FINANCE,764.61,,765.36,751.97,751.94,"47,549,900.00",,27-Jun-16
FINANCE,765.01,,766.6,758.83,764.61,"43,191,900.00",,28-Jun-16
FINANCE,769.74,,769.8,760.32,765.01,"47,423,900.00",,29-Jun-16
FINANCE,776.35,,776.35,765.94,769.74,"49,909,900.00",,30-Jun-16
FINANCE,806.08,,812.94,775.58,776.35,"60,410,300.00",,03-Jul-16
FINANCE,845.04,,846.22,806.08,776.35,"127,935,000.00",,04-Jul-16
FINANCE,838.19,,858.16,829.92,845.04,"60,961,500.00",,05-Jul-16
FINANCE,851.42,,855.11,828.85,838.19,"92,445,104.00",,06-Jul-16
FINANCE,858.54,,858.54,858.54,858.54,"48,424,700.00",,10-Jul-16
FINANCE,852.16,,860.22,851.66,858.54,"45,120,800.00",,11-Jul-16
FINANCE,837.83,,852.76,822.95,852.16,"33,538,200.00",,12-Jul-16
FINANCE,829.81,,844.35,822.63,837.83,"27,311,500.00",,13-Jul-16
FINANCE,837.82,,846.81,830.05,829.81,"30,484,500.00",,14-Jul-16
FINANCE,843.74,,845.82,837.41,829.81,"35,890,100.00",,17-Jul-16
FINANCE,843.46,,845.43,836.11,843.74,"22,315,000.00",,18-Jul-16
FINANCE,852.27,,854.01,843.38,843.46,"46,797,000.00",,19-Jul-16
FINANCE,850.45,,853.5,846.62,852.27,"44,065,800.00",,20-Jul-16
FINANCE,856.28,,856.28,849.51,850.45,"42,201,900.00",,21-Jul-16
FINANCE,856.28,,856.28,849.51,850.45,"42,201,900.00",,21-Jul-16
FINANCE,877.27,,877.27,877.27,877.27,"145,076,000.00",,25-Jul-16
FINANCE,899.59,,899.78,877.27,877.27,0,,26-Jul-16
FINANCE,904.8,,911.49,899.65,899.59,"147,043,008.00",,27-Jul-16
FINANCE,910.79,,916.17,899.86,904.8,"113,102,000.00",,28-Jul-16
FINANCE,898.87,,916.04,898.38,910.79,"74,204,096.00",,31-Jul-16
FINANCE,897.43,,900.27,890.63,898.87,"64,439,200.00",,01-Aug-16
FINANCE,893.51,,898.46,889.7,897.43,"47,419,100.00",,02-Aug-16
FINANCE,882.96,,896.23,882.74,893.51,"47,426,200.00",,03-Aug-16
FINANCE,865.28,,865.28,865.28,865.28,"40,906,900.00",,04-Aug-16
FINANCE,865.91,,874.79,863.03,865.28,"54,504,000.00",,07-Aug-16
FINANCE,835.53,,866.03,835.53,865.91,"19,624,600.00",,08-Aug-16
FINANCE,835.53,,866.03,835.53,865.91,"19,624,600.00",,08-Aug-16
FINANCE,848.22,,848.22,835.98,835.53,"1,764,250.00",,09-Aug-16
FINANCE,848.22,,848.22,848.22,848.22,"1,764,250.00",,09-Aug-16
FINANCE,860.39,,863.75,848.6,848.22,"45,900,500.00",,10-Aug-16
FINANCE,858.91,,868.58,857.55,860.39,"40,952,300.00",,11-Aug-16
FINANCE,841.63,,859.4,840.91,858.91,"30,421,300.00",,14-Aug-16
FINANCE,838.83,,838.83,838.83,838.83,"29,294,100.00",,15-Aug-16
FINANCE,849.89,,849.89,833.93,838.83,"35,304,800.00",,16-Aug-16
FINANCE,849.88,,854.08,847.61,849.89,"56,011,300.00",,17-Aug-16
FINANCE,836.45,,836.45,836.45,836.45,"16,563,600.00",,21-Aug-16
FINANCE,815.62,,836.59,810.68,836.45,"21,932,400.00",,22-Aug-16
FINANCE,806.99,,820.84,801.31,815.62,"32,573,300.00",,23-Aug-16
FINANCE,817.44,,817.75,806.91,806.99,"21,053,900.00",,24-Aug-16
FINANCE,832.78,,832.85,818.01,817.44,"12,539,700.00",,28-Aug-16
FINANCE,832.78,,832.85,818.01,817.44,"12,539,700.00",,28-Aug-16
FINANCE,839.83,,839.83,830.91,832.78,"12,787,200.00",,29-Aug-16
FINANCE,843.61,,843.75,839.57,839.83,"20,920,700.00",,30-Aug-16
FINANCE,843.61,,843.61,843.61,843.61,"20,920,700.00",,30-Aug-16
FINANCE,844.46,,845.24,835.27,843.61,"16,835,000.00",,31-Aug-16
FINANCE,849.01,,856.4,844.86,844.46,"29,224,100.00",,01-Sep-16
FINANCE,847.46,,852.18,844.37,849.01,"30,646,600.00",,04-Sep-16
FINANCE,853.64,,854.39,847.63,847.46,"18,043,700.00",,05-Sep-16
FINANCE,856.26,,862.92,849.93,853.64,"31,371,400.00",,06-Sep-16
FINANCE,855.89,,857.24,854,856.26,"22,274,300.00",,07-Sep-16
FINANCE,847.99,,855.52,846.57,855.89,"29,691,800.00",,08-Sep-16
FINANCE,846.29,,849.15,844.02,847.99,"18,705,000.00",,11-Sep-16
FINANCE,845.53,,848.36,845.53,846.29,"29,014,000.00",,12-Sep-16
FINANCE,845.05,,845.05,845.05,845.05,"32,054,000.00",,14-Sep-16
FINANCE,844.33,,846.93,841.54,845.05,"1,229,159,936.00",,18-Sep-16
FINANCE,844.33,,846.93,841.54,845.05,"1,229,159,936.00",,18-Sep-16
FINANCE,833.7,,844.86,832.93,844.33,"21,712,000.00",,20-Sep-16
FINANCE,832.5,,837.21,828.41,833.7,"19,637,100.00",,21-Sep-16
FINANCE,832.5,,837.21,828.41,833.7,"19,637,100.00",,21-Sep-16
FINANCE,831.39,,834.81,826.44,833.7,"21,768,400.00",,22-Sep-16
FINANCE,817,,831.9,808.98,831.39,"18,298,200.00",,25-Sep-16
FINANCE,825.14,,825.14,825.14,825.14,"20,580,400.00",,26-Sep-16
FINANCE,823.96,,823.96,823.96,823.96,"15,441,500.00",,27-Sep-16
FINANCE,823.49,,825.03,815.04,823.96,"15,763,200.00",,28-Sep-16
FINANCE,820.52,,824.98,820.52,823.49,"10,573,400.00",,29-Sep-16
FINANCE,820.61,,822.49,818.02,820.52,"14,561,500.00",,02-Oct-16
FINANCE,830.57,,830.57,819.86,820.61,"6,045,990.00",,03-Oct-16
FINANCE,828.38,,833.86,828.32,830.57,"12,414,300.00",,04-Oct-16
FINANCE,832.99,,832.99,832.99,832.99,"9,040,990.00",,05-Oct-16
FINANCE,838.06,,839.75,830.73,832.99,"8,219,260.00",,06-Oct-16
FINANCE,832.79,,838.16,829.34,832.99,"4,622,840.00",,16-Oct-16
FINANCE,830.1,,833.25,825.19,832.79,"6,806,720.00",,17-Oct-16
FINANCE,826.74,,826.74,826.74,826.74,"6,370,230.00",,18-Oct-16
FINANCE,824.75,,827.32,817.5,826.74,"5,768,140.00",,19-Oct-16
FINANCE,820.5,,824.37,819.85,824.75,"6,886,900.00",,20-Oct-16
FINANCE,816.42,,821.08,815.24,820.5,"11,677,800.00",,23-Oct-16
FINANCE,821.24,,825.72,810.33,816.42,"10,259,700.00",,24-Oct-16
FINANCE,818.85,,821.11,814.62,821.24,"13,853,800.00",,25-Oct-16
FINANCE,820.02,,820.86,813.75,818.85,"9,345,710.00",,26-Oct-16
FINANCE,817.45,,821.58,817.35,820.02,"9,368,380.00",,27-Oct-16
FINANCE,818.18,,825.99,817.84,817.45,"5,722,750.00",,03-Nov-16
FINANCE,819.2,,819.2,817.17,818.18,"15,627,300.00",,07-Nov-16
FINANCE,814.67,,819.97,814.03,819.2,"10,162,000.00",,08-Nov-16
FINANCE,804.67,,814.84,804.5,814.67,"16,817,900.00",,09-Nov-16
FINANCE,798.91,,806.35,795.08,804.67,"17,559,700.00",,10-Nov-16
FINANCE,802.28,,802.35,797.43,798.91,"9,293,430.00",,13-Nov-16
FINANCE,809.9,,818.19,801.61,802.28,"9,125,880.00",,14-Nov-16
FINANCE,808.78,,816.76,808.34,809.9,"15,465,800.00",,15-Nov-16
FINANCE,810.09,,818.23,808.48,808.78,"16,978,200.00",,16-Nov-16
FINANCE,797.5,,809.98,797.5,810.09,"7,076,580.00",,17-Nov-16
FINANCE,766.73,,797.5,766.73,797.5,"13,384,200.00",,20-Nov-16
FINANCE,778.9,,780.02,757.55,766.73,"13,685,500.00",,21-Nov-16
FINANCE,765.12,,778.68,764.62,778.9,"11,108,300.00",,22-Nov-16
FINANCE,751.25,,765.05,747.5,765.12,"12,506,300.00",,23-Nov-16
FINANCE,752.53,,762.71,738.57,751.25,"17,662,700.00",,24-Nov-16
FINANCE,725.83,,752.29,720.75,752.53,"13,845,600.00",,27-Nov-16
FINANCE,739.29,,739.29,697.23,725.83,"14,165,800.00",,28-Nov-16
FINANCE,747.84,,754.1,728.42,739.29,"24,646,500.00",,29-Nov-16
FINANCE,771.05,,771.58,744.93,747.84,"27,556,600.00",,30-Nov-16
FINANCE,766.02,,773.72,763.08,771.05,"26,578,000.00",,01-Dec-16
FINANCE,753.27,,766.51,753.27,766.02,"16,866,900.00",,04-Dec-16
FINANCE,744.97,,753.89,744.69,753.27,"30,210,800.00",,05-Dec-16
FINANCE,750.39,,760.13,744.35,744.97,"19,058,600.00",,06-Dec-16
FINANCE,740.56,,758.43,740.56,750.39,"17,782,300.00",,07-Dec-16
FINANCE,741.26,,742.1,733.33,740.56,"19,848,500.00",,08-Dec-16
FINANCE,729.42,,741.29,728.06,741.26,"6,223,780.00",,11-Dec-16
FINANCE,727.11,,729.49,721.22,729.42,"6,617,380.00",,12-Dec-16
FINANCE,726.47,,729.14,724.79,727.11,"6,663,420.00",,14-Dec-16
FINANCE,733.01,,733.04,724.45,726.47,"14,142,500.00",,15-Dec-16
FINANCE,729.61,,733.61,728.32,733.01,"22,243,700.00",,18-Dec-16
FINANCE,726.14,,730.89,724.53,729.61,"15,235,900.00",,19-Dec-16
FINANCE,717.53,,726.14,717.53,726.14,"17,791,200.00",,20-Dec-16
FINANCE,710.48,,719.46,706.22,717.53,"9,706,460.00",,21-Dec-16
FINANCE,706.92,,712.03,704.75,710.48,"14,255,000.00",,22-Dec-16
FINANCE,686.98,,706.94,686.98,706.92,"6,091,920.00",,26-Dec-16
FINANCE,670.41,,686.98,670.29,686.98,"12,401,700.00",,27-Dec-16
FINANCE,673.97,,680.15,663.24,670.41,"9,506,180.00",,28-Dec-16
FINANCE,695.75,,697.47,673.69,673.97,"3,753,500.00",,29-Dec-16
FINANCE,695.28,,699.37,692.87,695.75,"7,135,860.00",,01-Jan-17
FINANCE,701.72,,703,695.55,695.28,"11,655,200.00",,02-Jan-17
FINANCE,698.96,,702.16,698.96,701.72,"5,454,690.00",,03-Jan-17
FINANCE,693.86,,698.67,693.86,698.96,"5,521,730.00",,04-Jan-17
FINANCE,692.26,,695.66,692.26,693.86,"5,129,840.00",,05-Jan-17
FINANCE,684.96,,692.32,684.96,692.26,"5,433,260.00",,08-Jan-17
FINANCE,689.92,,689.92,684.22,684.96,"4,327,630.00",,09-Jan-17
FINANCE,697.81,,699.55,690.19,689.92,"2,549,400.00",,10-Jan-17
FINANCE,709.61,,710.33,697.79,697.81,"3,598,160.00",,11-Jan-17
FINANCE,710.58,,710.94,702.1,709.61,"3,556,780.00",,12-Jan-17
FINANCE,707.68,,711.17,705.36,710.58,"2,136,920.00",,15-Jan-17
FINANCE,708.52,,709.64,706.37,707.68,"2,144,470.00",,16-Jan-17
FINANCE,703.82,,709.17,703.31,708.52,"4,183,530.00",,17-Jan-17
FINANCE,699.18,,703.82,696.01,703.82,"4,383,220.00",,18-Jan-17
FINANCE,704.62,,705.45,697.42,699.18,"4,943,180.00",,19-Jan-17
FINANCE,700.34,,705.52,694.1,704.62,"4,571,000.00",,22-Jan-17
FINANCE,707.7,,707.92,699.3,700.34,"2,664,420.00",,23-Jan-17
FINANCE,689.29,,707.89,689.29,707.7,"4,491,710.00",,24-Jan-17
FINANCE,664.3,,689.09,664.3,689.29,"5,778,140.00",,25-Jan-17
FINANCE,655.22,,664.3,651.07,664.3,"16,253,200.00",,26-Jan-17
FINANCE,619.3,,655.41,619.3,655.22,"12,917,300.00",,30-Jan-17
FINANCE,628.5,,635.88,612.73,619.3,"9,920,370.00",,31-Jan-17
FINANCE,647.91,,647.91,626.33,628.5,"6,619,760.00",,01-Feb-17
FINANCE,638.43,,654.08,636.45,647.91,"12,751,700.00",,02-Feb-17
FINANCE,632.71,,642.23,632.71,638.43,"7,956,600.00",,05-Feb-17
FINANCE,623.59,,633.51,623.03,632.71,"9,644,480.00",,06-Feb-17
FINANCE,623.96,,624.63,618.08,623.59,"4,282,030.00",,07-Feb-17
FINANCE,616.19,,624.03,614.18,623.96,"7,905,110.00",,08-Feb-17
FINANCE,609.14,,616.87,602.94,616.19,"9,291,020.00",,09-Feb-17
FINANCE,596.68,,609.05,596.68,609.14,"9,474,880.00",,12-Feb-17
FINANCE,592.23,,599.73,585.17,596.68,"15,660,500.00",,13-Feb-17
FINANCE,591.47,,595.99,585.71,592.23,"16,909,500.00",,14-Feb-17
FINANCE,604.15,,604.99,591.92,591.47,"13,608,800.00",,15-Feb-17
FINANCE,615.76,,616.36,604.15,604.15,"13,419,000.00",,16-Feb-17
FINANCE,636.61,,640.07,613.22,615.76,"13,919,700.00",,19-Feb-17
FINANCE,631.04,,648.97,622.78,636.61,"14,657,900.00",,20-Feb-17
FINANCE,622.66,,637,613.95,631.04,"15,652,200.00",,21-Feb-17
FINANCE,619.09,,625.65,616.52,622.66,"5,823,780.00",,22-Feb-17
FINANCE,615.78,,621.38,615.78,619.09,"2,744,830.00",,23-Feb-17
FINANCE,607.45,,615.85,600.81,615.78,"8,372,250.00",,26-Feb-17
FINANCE,604.09,,608.71,599.87,607.45,"17,596,900.00",,28-Feb-17
FINANCE,603.44,,607.64,598.9,604.09,"5,754,450.00",,01-Mar-17
FINANCE,607.53,,609.07,602.97,603.44,"5,789,390.00",,02-Mar-17
FINANCE,614.6,,617.92,607.46,607.53,"8,333,480.00",,05-Mar-17
FINANCE,612.42,,617.67,611.41,614.6,"7,090,120.00",,06-Mar-17
FINANCE,611.79,,612.42,607.11,612.42,"5,991,400.00",,07-Mar-17
FINANCE,613.56,,618.02,611.1,611.79,"2,019,200.00",,09-Mar-17
FINANCE,614.13,,618.15,613.46,613.56,"1,427,550.00",,13-Mar-17
FINANCE,611.93,,614.13,611.72,614.13,"4,810,000.00",,14-Mar-17
FINANCE,616.96,,616.96,610.92,611.93,"2,151,610.00",,15-Mar-17
FINANCE,616.88,,618.13,616.84,616.96,"3,329,720.00",,16-Mar-17
FINANCE,623.64,,625.18,616.75,616.88,"7,337,510.00",,19-Mar-17
FINANCE,641.66,,643.44,627.87,623.64,"17,941,700.00",,20-Mar-17
FINANCE,654.32,,654.52,633.07,641.66,"33,396,200.00",,21-Mar-17
FINANCE,662.88,,674.44,654.63,654.32,"13,960,200.00",,22-Mar-17
FINANCE,665.74,,669.17,658.4,662.88,"13,591,600.00",,23-Mar-17
FINANCE,690.44,,698.77,666.31,665.74,"23,429,700.00",,26-Mar-17
FINANCE,729.38,,729.38,690.73,690.44,"19,845,900.00",,28-Mar-17
FINANCE,717.29,,739.73,717.29,729.38,"39,170,200.00",,29-Mar-17
FINANCE,724.78,,725.38,709.91,716.78,"18,846,400.00",,30-Mar-17
FINANCE,741.53,,741.53,725.26,724.78,"15,070,100.00",,02-Apr-17
